cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
UgydjREqO3vWAE8CKnB4AaABAg.AJSqICFy7vwAJTBbQ249qc,"Dan jadi gaperlu pake nada tinggi + bahasa kasar, karena kawan bicaranya sama-sama cerdas. Jadi ga banyak jelasin panjang lebar dari bawah, udah yg ngalirrr pembahasannya naik dan bisa di break down, terstruktur dan daging semua isinya yakan.

Pembahasan Timothy dan om Ded ini emang cuma untuk kalangan IQ tinggi + SQ + EQ = jadilah bijaksana",1 hari yang lalu,@mayangtrii,UCZ4h1SWG8rejluOx1ZAxxkA,2,,https://yt3.ggpht.com/bC2Kqqm4HKyomyW0RSz8vCzctp0P6R0MuPr4N3wqELwNPOzjmonN3eXI3f4fZbnr32PLi9oNXA=s88-c-k-c0x00ffffff-no-rj,False,True,1750165704.95418,
UgydjREqO3vWAE8CKnB4AaABAg.AJSqICFy7vwAJTOJFF7HN1,"​ @mayangtrii  iya, sama kaya nonton podcast sama ferry irwandi, sama² enak ditangkep alurnya.. lempar tangkap obrolannya berisi juga",1 hari yang lalu,@RandiArt,UCa_NfMQPA_MflfmDPexbbEA,2,,https://yt3.ggpht.com/fmItPE0gZLwJzJzI4VzU1XX7USmGtDCcY603048-R_8U7lJ8vXWNIfUpVSFj7LkKX690bWSN=s88-c-k-c0x00ffffff-no-rj,False,True,1750165704.957098,
UgydjREqO3vWAE8CKnB4AaABAg.AJSqICFy7vwAJTQZ9TI6dN,"​ @RandiArt Nahhh setuju, emang pembahasan untuk orang cerdas, orang bijak yg hidupnya pake nurani juga",1 hari yang lalu,@mayangtrii,UCZ4h1SWG8rejluOx1ZAxxkA,2,,https://yt3.ggpht.com/bC2Kqqm4HKyomyW0RSz8vCzctp0P6R0MuPr4N3wqELwNPOzjmonN3eXI3f4fZbnr32PLi9oNXA=s88-c-k-c0x00ffffff-no-rj,False,True,1750165704.960102,
UgweJS1UIF8lDzDmdPR4AaABAg.AJVzCNMZwMdAJW6nkz2S4l,"Betul, setuju saya.",1 jam yang lalu,@DE_AR_EM,UCrR8PPAylkA3qGKzu5RA2Kw,0,,https://yt3.ggpht.com/5tp_1fZxWlQzbVUpr-XrpuhhqKVWL7JXImq0Np6cVCei8rawfO1PvVsq2zmC2Hf29g2XLTLU2w=s88-c-k-c0x00ffffff-no-rj,False,True,1750248505.274033,
UgzUytdh9gUIOrrv_qh4AaABAg.AJU8YJYafKWAJV9XmCInTo,", helmy yahya sandiaga masuk ngobrolnya 🎉",10 jam yang lalu,@iqrom38basri8,UC8A8l8UgK6o10otAJECueOA,1,,https://yt3.ggpht.com/ytc/AIdro_mvPkN4pTI3_QS_pK_V4UEjIi5E3bobGnrxeH2hwuYJcoKNycRdn5dm_gRn6M9cMN05mg=s88-c-k-c0x00ffffff-no-rj,False,True,1750216105.460794,
Ugxa-GrkyN3buj_j5G94AaABAg.AJSmGBiteI1AJSsQgIL-Bb,Salat Show? 😮,1 hari yang lalu,@honor9lite1337,UCjXNBt3qhVnzEJZ4Z4Sxlgg,2,,https://yt3.ggpht.com/ytc/AIdro_mGaTbnUCOv2zXBDJmBIPbdfKTEkvwFRs2RSQPGeDs=s88-c-k-c0x00ffffff-no-rj,False,True,1750165705.786997,
Ugxa-GrkyN3buj_j5G94AaABAg.AJSmGBiteI1AJT-DBct1TI,"wkkwkw,, signal saja banyak miss'nya mau jd King Crypto...",1 hari yang lalu,@EtiRa71,UCh33U0zvX7kELk_95LVfWpw,0,,https://yt3.ggpht.com/ytc/AIdro_l4aEfh_jJF9zK20QQIgQQyFIda2bzJeFkhVjY6Xs0BwI1bV9Y4Il7Wvg0pj_SFi1Uq-A=s88-c-k-c0x00ffffff-no-rj,False,True,1750165705.790082,
Ugxa-GrkyN3buj_j5G94AaABAg.AJSmGBiteI1AJT6_AKYFrE,@EtiRa71kok ada orang merendahkan orang lain padahal sendirinya zonk😂,1 hari yang lalu,@Larena_Selfhelp,UC8qhdK8bxnHcuiPs6NfFs0Q,0,,https://yt3.ggpht.com/7hhRhjiZE_4OafUTj1LROxzu9FSPTDcY2WCLzR7zZVo3BVa0iZpisI2JOeWngL6ryFaPVab3cQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750165705.794094,
Ugxa-GrkyN3buj_j5G94AaABAg.AJSmGBiteI1AJTgHT0swOz,"@EtiRa71 logikanya kalo ada yang lebih tinggi win ratenya dari dia dan prof kaka, kenapa ngga terkenal, dan ga muncul dipermukaan? sebutin dong satu yang bener bener 100% wr nya, gua mau all in harta gua rumah gua gua masukin ke aset itu kalo naik 1000%",1 hari yang lalu,@tobyytobytob,UChQbHaQtcmn9tl6Wn0ynlDw,0,,https://yt3.ggpht.com/Avc-4WCu6Fwrg8dZc2T3M4mtpy8ZBDV2oZNzW8YFZS1PMyXpp4mqvUHBLFp1QzC0j6gABvh3k7A=s88-c-k-c0x00ffffff-no-rj,False,True,1750165705.797075,
Ugxa-GrkyN3buj_j5G94AaABAg.AJSmGBiteI1AJVBjwSe6Go,Itu igny hitam ilang smua,10 jam yang lalu,@songs_ai787,UCHCPN-ZrEp76BSDRFstcm3A,0,,https://yt3.ggpht.com/ytc/AIdro_mJWnsy-4D0HHK7e70lAjKZZtXkBBcCBOJGArgGB83flQAgJc3mP46709hKr12KPbfx0A=s88-c-k-c0x00ffffff-no-rj,False,True,1750216105.799081,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJSlfNHw98N,Sebab dia langsung mengcounter di komen kemarin,1 hari yang lalu,@EvelineSanjaya,UCjIdZ73_w96-LkIrgWzAwAA,9,,https://yt3.ggpht.com/nTBWK8y2xw7C2udqF_DaRP6ofO5W2Ax6EaRg6rfFVS7Phkx1y7xX6-R1dSWAH3oLd9NblCblGg=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.030044,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJSlonCGuo9,Tau drmn? Wong podcastnya aja baru upload. Komen lu baru 2mnt yg lalu,1 hari yang lalu,@muhammadbahruddin4028,UCqJQ6s2gfty_31DCx8sbdmA,4,,https://yt3.ggpht.com/ytc/AIdro_lpsz0-pFETQIbmlCAtReCaKAvvxJ0RW5J4M0caBvo=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.03504,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJSm7aBDXIo,Ah masa iya,1 hari yang lalu,@RandiArt,UCa_NfMQPA_MflfmDPexbbEA,4,,https://yt3.ggpht.com/fmItPE0gZLwJzJzI4VzU1XX7USmGtDCcY603048-R_8U7lJ8vXWNIfUpVSFj7LkKX690bWSN=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.038046,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJSmNgGo8Mf,"Kayaknya gitu, dia ngajakin podcast om ded",1 hari yang lalu,@candrasusetyo6430,UCHw1DjnHi3-rmzHWMHOFLaQ,6,,https://yt3.ggpht.com/FCT_nFedr6h1KyWSsyXmS084oG-qgYtg3ZcI1HcXEKGpa0gLFpw8ztXzcIqT_dZedWbXFpX7vPU=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.041144,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJSqqS5Pe-6,"Iyah mau bersih2 Nama. Soalnya udh mulai redup, bwt kalian yg Tercerahkan Timothy boleh saja...
Asal jgn masuk dan TERJUN ke crypto nya, Jebakan Batman nya disitu",1 hari yang lalu,@childboardinghouse5487,UCCTQCdUs21yKwaj-6kPmjjg,3,,https://yt3.ggpht.com/ytc/AIdro_l9nxEXapsJFjMLFst-ZmV0MqSRVQYleTDrXGW-A5szSg=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.043137,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJSvb9Q1-3J,Gak ada wong di AC saja gak ada nyinggung bahkan live gak ada bahas juga,1 hari yang lalu,@Blajarusaha12,UC6ClWR22Foewx52tYM6cv9A,0,,https://yt3.ggpht.com/q63QahKtlegiXjZmPwTSOCmSJa24UcKGw-tK-UPoSW4LJEYAO6ETW166H00Snroq_1Vjl4Qrjyo=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.046146,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJSwhuOtUn7," @muhammadbahruddin4028  padahal timothy sudah bilang tentang Gemini, lu gak mudeng juga ternyata, orang gak perlu nonton keseluruhan untuo mendapatkan kesimpulan dari semua pembicaraan di youtube, wkwkwk",1 hari yang lalu,@Bangfhay,UCmGwa1QbeAdo-SxvWM_s2HQ,0,,https://yt3.ggpht.com/oAPhqMcUJvYoF3W-xRu9R25F13Q_9MKfSJg8PH3W3c-kjWq27idoPojqR0a-6p1_2jPGTBNtFg=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.290276,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJT0dLnoNgq,​ @childboardinghouse5487 jebakan betmen gimana njir😂,1 hari yang lalu,@maulanakautsar7663,UCd7PA7kv-gRmSYqxVLBIUwA,0,,https://yt3.ggpht.com/ytc/AIdro_mf_l-H2x6Jb862rZLOsHU1uleRH-hzVIsHuKvBidJUOA=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.295275,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJT16pCQRMQ," @childboardinghouse5487  wkwkw bersih"" nama yee, minimal ngetik yang bener dlu dekk.",1 hari yang lalu,@mhdraihanfakhreza5158,UC9VN_u1N3uzLp6Hd5-NzVCw,1,,https://yt3.ggpht.com/ytc/AIdro_neLtozRlbTKls061qCquOwGLE6UkwdxDWGoLvBqwutVro=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.297278,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJT1xxzrCP2," @childboardinghouse5487  pelajari pahami detail setiap perkataan nya , baru komen lgi",1 hari yang lalu,@welyagusta99,UCXuDrMnbYwxdHnICXQwGJEg,0,,https://yt3.ggpht.com/27OqSAV1_NNSISMDQnZ0BfUDjPd8fJ6PuxAyfWl7P_H6XJHe3yh_e4ZIHHUht9VW9Qy7be9jIo4=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.30128,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJT2wQvdfqo," @childboardinghouse5487  bener bro, setercerahkan bagaimanapun pikiran gw, tapi kata hati gw tetap tidak bisa langsung nerima gitu aja. kayak ada udang di balik batu wkwk",1 hari yang lalu,@Soeatmodjo,UC3uD4OIKAMqgTPGPQfMR9Xw,0,,https://yt3.ggpht.com/3LMoaEAfXvKaRre2aZucwQFv9tR6gRVhcqlMsklKUv7t5w6_9OZ9A5xFwT8uxi3LhZmlNJ8OmQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.305276,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJT3SLH9Lg_," @muhammadbahruddin4028  bro sadara ngga di podcast dia ngomong,punya 40 karywan sosmed, gua berfikir komen di atas salah satu karywanya wkwkwk",1 hari yang lalu (diedit),@Lightning14045,UC-B-QunLTd9Q-I0h0q1wmLQ,0,,https://yt3.ggpht.com/bxBFnj9-nhuu1aOVq_DKTv195CxZ2Z9hVYk5P56tJPq7LWQJ6yg7Jdz3BWxryWSvqZwaACeA=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.308276,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJT4p6XA4gm," @Lightning14045  wkwkwk, jebakan batman",1 hari yang lalu,@Soeatmodjo,UC3uD4OIKAMqgTPGPQfMR9Xw,0,,https://yt3.ggpht.com/3LMoaEAfXvKaRre2aZucwQFv9tR6gRVhcqlMsklKUv7t5w6_9OZ9A5xFwT8uxi3LhZmlNJ8OmQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.310275,
UgyzQyZGVqmwoB0fENF4AaABAg.AJSlGTxpTSEAJT78WzSesi, @childboardinghouse5487 hahhh???? jebakan batman?? kmu udah terjun ke market belum??,1 hari yang lalu,@Larena_Selfhelp,UC8qhdK8bxnHcuiPs6NfFs0Q,0,,https://yt3.ggpht.com/7hhRhjiZE_4OafUTj1LROxzu9FSPTDcY2WCLzR7zZVo3BVa0iZpisI2JOeWngL6ryFaPVab3cQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.312274,
Ugwu-x9StafJU1lxMeN4AaABAg.AJSs007SY2jAJTINBpt5Ek,"ini ngga ada kaitannya ras, ini bersangkutan sama manusianya",1 hari yang lalu,@Nkrdlesz,UCszkOc87YUelRh1zio0PalQ,1,,https://yt3.ggpht.com/ytc/AIdro_m7YRhjRrdNYbQW30zX62DlxW1owjO0DSZpZur8oya1RWI=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.674973,
Ugwu-x9StafJU1lxMeN4AaABAg.AJSs007SY2jAJTYGJVFJDW,Keturunan apaan? Dia 100% WNI.,1 hari yang lalu,@nathantheophilus4856,UCCXZAj2Tic5bxCwiPQajQlA,0,,https://yt3.ggpht.com/ytc/AIdro_l8Qjsr21-40v26IfrDnAPPa4X4nIAKxmna8kTMEmCZINQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.680987,
UgzqXj2J_FQvDnDVX9d4AaABAg.AJT4KZ5pMBaAJT8PhWdnCA,ustad siapa,1 hari yang lalu,@danzmlbbchanel1583,UCeeperaqnfB4hkbPDVsZjvA,1,,https://yt3.ggpht.com/C0PqVtqfOLgHJ4VfCeP0_nBNHkMk0Aw16UViihjiTKgO24odf4lCLeJtiiJBbj0VShbvuf3OMFY=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.878179,
UgzqXj2J_FQvDnDVX9d4AaABAg.AJT4KZ5pMBaAJTB1KRsqMK,ya ini anda termasuk nyinyir. wkwk,1 hari yang lalu,@benalue,UCBYpdhlgc8uehciH2CrINtA,1,,https://yt3.ggpht.com/YS-6aUfSbXd_jcUCoQ_31ihSxEEOvh8vZQ9X14G5TAdvPmHqbRUQtxEz-WxMgvmAn_ZLZw1jR14=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.88418,
UgzqXj2J_FQvDnDVX9d4AaABAg.AJT4KZ5pMBaAJTHAELokKz,​ @benalue  di kalimat apa bagian yang mana kalo itu termasuk nyinyir ?,1 hari yang lalu,@ryryory3929,UCKSHFRwPBX3Zx-1WWe9UW5A,0,,https://yt3.ggpht.com/ytc/AIdro_ndSPXtVF_QRT7nWAKpdbt9Gr8IJdUhIqT4Cf-GIxeafzk=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.890179,
UgzqXj2J_FQvDnDVX9d4AaABAg.AJT4KZ5pMBaAJTMBbq7651,@benalue kayaknya dia nyamperin insight yang di dapat dari video deh.. Waduhhh waduhhh wkwkwk. Yok belajar lagi yokk,1 hari yang lalu,@rioperdana2715,UCVxoIAHIywgzMCAn0NtQOXg,0,,https://yt3.ggpht.com/ytc/AIdro_lzlUYSF5JTnS7XiKAThjpPtCdozTpdMoudgwaQ9QzLD0I=s88-c-k-c0x00ffffff-no-rj,False,True,1750165706.893187,
UgycsYkCf0mKHQ4AdLJ4AaABAg,"yg gw tangkap dari salah satu pembahasan ini, kalau Indonesia itu punya banyak privilege, kekayaan alam,kedamain, kebebasan . kalau kelaparan gk punya duit tinggal nyari singkong di kebon orang ntah itu punya siapa😅,hal itulah yg membuat kita jd malas untuk berusaha salah satunya adalah malas belajar dan mungkin banyak yg berpikir buat apa cape cape sekolah tinggi kalau nanti kerja gaji UMR,itu yg membuat Indonesia gk maju2 sampai akhirnya orang tua yg malas dan arogan yg gk mau nyekolahin anak nya . akibat nya si anak gk punya kesempatan untuk belajar dan bersaing di dunia kerja nanti, .dan itu akan terus terulang sampai ke keturunan selanjutnya (rantai kemiskinan).butuh perjuangan untuk memperjuangkan ekonomi sama pendidikan Indonesia selain emang karena sistem kita emang rusak ditambah sama sifat malas jd begini, semoga mas Timothy tetap berusaha untuk membantu pendidikan Indonesia , sukses terus 🙏",1 hari yang lalu,@gtube8972,UCt5YOfamB9ue9uRFXd0qvmw,19,3,https://yt3.ggpht.com/DytqqOHNyZJ2e2QqPatZHXUJbzEsb6eKmMSSaP-Mxqysj_yYYPtjsXCZBZ0MZTfK0aGSbTeI=s88-c-k-c0x00ffffff-no-rj,False,False,1750165707.2914,
Ugz_Altl2-67Jx5CBqZ4AaABAg,"Ketika om ded ketemu dengan anak muda yg masuk pemikirannya dengan beliau. Tutur bahasa, gaya bicara, body language... Makasih @timothy gw tukar quota dengan daging disini. 

Semoga Alloh membimbing kamu dalam kebaikan dan hidayah. Sehat selalu",15 jam yang lalu,@rowmanstudio8035,UCFXgABIXArvBT7kJZhW7U6w,1,,https://yt3.ggpht.com/ytc/AIdro_kY1gew3F7HJvPww73xdJrY_1_ByTLolhpb8YdNGegWlQ=s88-c-k-c0x00ffffff-no-rj,False,False,1750198107.295401,
UgwaIhXcV1z5elgrYpt4AaABAg,Dari awal sy paling suka liat anak muda satu yg luar biasa ini. Kesan pertama ngelihatnya sombong dan sengak. Ternyata itu semua cm mind games yg dia pilih yg goalsnya atensi. Indonesia butuh lebih banyak Timothy Ronald lainnya yg bisa buat Indonesia lebih maju dan beradab,23 jam yang lalu,@ziadeddinhariady9381,UCoVBIXUO0fevQ31xOyJQHcQ,9,,https://yt3.ggpht.com/ytc/AIdro_ktf9WCc6mlqzWVhkS58VldAqWcw2knCE7XSEJ8Lfrzng=s88-c-k-c0x00ffffff-no-rj,False,False,1750169307.299395,
UgyoSWKK_GA1jOh2SJN4AaABAg,"Karena aku hidup di generasi yg berbeda kalian yang muda muda ikutin cara timothy 

Mau segimana dia ngomong besar tetapi semangatnya untuk meningatkan kita semua agar pintar atur keuangan",1 hari yang lalu,@snackgila,UCXCvowPcKW3_aoIZd2YOxew,63,12,https://yt3.ggpht.com/ytc/AIdro_mkXeo7IscP9SjZ-O3iwqmabHzN_SE6EvQ-AgHgqlRVJJs=s88-c-k-c0x00ffffff-no-rj,False,False,1750165707.303395,
UgwNfLMLkQiK1YhydhJ4AaABAg,Pecah banget podcast kali ini  2 orang hebat bertemu ❤,22 jam yang lalu,@Martini-vc6nx,UCoSfgkaUN91izMxBGLk0p5A,5,,https://yt3.ggpht.com/ytc/AIdro_lCcLaQxWcvI2EGO1Yx8JghVogwuIvweQtKO2WljVQO8Z9U-9WIqXep9b4I_4RwnbLfMQ=s88-c-k-c0x00ffffff-no-rj,False,False,1750172907.306406,
UgycfwJMeLLPYEvH98F4AaABAg,"Timoty harapan bangsa, anak yang lahir 1 banding sejuta.",8 jam yang lalu,@GrangerPro-e5i,UCmogcP8asxKra5i_gxT6Zqw,1,,https://yt3.ggpht.com/ytc/AIdro_mW0HX8nY-Aegy1UXDgfTB3j4snP03S3Xy5MBGZkW1hUbbYoGKtw-0B2eroA56mHZ8mFQ=s88-c-k-c0x00ffffff-no-rj,False,False,1750223307.308397,
Ugwjm0gBleLda02g6ux4AaABAg,"Ambil sukses nya dari Timothy Ronald anak muda sukses, selalu kerja keras sejak remaja, hasil nya sekarang dia punya investasi dan uang, pantes lah dia bangga dari hasil kerja keras gak semua orang bisa gini👍 Ketawa orang kaya beda bngt bjirtttt🤣",1 hari yang lalu,@Ishiqiriii,UCZ2cGgHZ4AVdi4Fy9D5OVRg,43,17,https://yt3.ggpht.com/Sq6mjxXzzvFac_qTbAEImCKtLYW0S14x79fLGd8pREXwIhAntL-oeGmWSW4_aEQfeRpwufAz=s88-c-k-c0x00ffffff-no-rj,False,False,1750165707.311402,
UgwLBykcfGfsHWvIdS94AaABAg,"next prof kalimasada, yang setuju....",22 jam yang lalu,@QuickGYRO,UCU2WxVWYadmbHFw_w7nbAzg,11,,https://yt3.ggpht.com/yM5b9LGWNPGKzjTzLQVgXPPekPS9QtD2-VNrl-mltcHFrBvu7ROVf3FXhjBfyRjsiHb-_Fiq5Q=s88-c-k-c0x00ffffff-no-rj,False,False,1750172907.3144,
UgwH6Uc_FgAEPQdkVop4AaABAg,"Intinya,
Yg ngrasa kebantu bakal memihak mereka,

Dn yg gk kebantu bakal nyinyir ke mereka.

Bagi saya pribadi,
Mw kbantu mw nggak sma mereka,ada hal positif yg bsa saya ambil dr mereka berdua...

Krn pd hakikatnya berbuat baik tdk harus dpt pengakuan dr orang orang.

apa yg kita tanam,smw akn kmbali ke pribadi kita.",1 hari yang lalu,@rirukuka6624,UCe7DPZfuZ1yyhlZ-XEcCJrw,60,1,https://yt3.ggpht.com/RRQkzpN3uR9ACgimDXhDYmaSaopHYFqs68X7FH8tF6t85Y6syUsNP_Qr7Slf7m66My6PemaC=s88-c-k-c0x00ffffff-no-rj,False,False,1750165707.318396,
UgwR8SnJ6c0rj9KBPdV4AaABAg,Salut banget motivasi dari Timothy ..selalu sehat timothy dan Om dedi,3 jam yang lalu,@KILAT78-gasssss,UCkcdAb_QfPXMadZvWlYYupg,1,,https://yt3.ggpht.com/y8SKS95PPka_Xoc_bSgSkpqBF2r1DvJcq1uDwpBijTSRsoyOFXUKBNwb6SUAQ8IpOcCGmpnl5g=s88-c-k-c0x00ffffff-no-rj,False,False,1750241307.321399,
UgzjKgrujP-B-ZX76P94AaABAg,"0:15
Om Ded: ""Timothy Ronalddhahahaha""💸💸🤝💸💸
Timothy: ""hahahaha""💸💸🤝💸💸

Also gue: ""hahahaha""😭😭😭😭",1 hari yang lalu,@Kuasol,UCX9HU7BI7a7mrB4H_qCylMQ,80,5,https://yt3.ggpht.com/799HRGIc30Tcuyz7-wYXA8PVi-_3Yy4icl7aYdeRHJmS504N_oDYXlqVmBT12rd4QvqK5afedw=s88-c-k-c0x00ffffff-no-rj,False,False,1750165707.324395,
UgxPR72WElcgQQ7_jit4AaABAg,Luar biasa ni Timothy. Apakah gua aja nih yg merasa... Tembakan Timothy buat om ded nya HALUS BANGET BAHASANYA.... dan disini gua merasa om ded sudah angkat topi buat Timothy.,22 jam yang lalu,@afriadiafriadi5243,UC1tz8sVVc3eNT_xvWWoRc-g,6,,https://yt3.ggpht.com/ytc/AIdro_lNRPEE4oNz39DL2geHI3gUMf3KomWjjsOjeDEQ4FQQXRE=s88-c-k-c0x00ffffff-no-rj,False,False,1750172907.327396,
UgwEgFVwkemnMVCnAP54AaABAg,"Kabur aja dulu itu maksudnya mencari gaji yg 5x lipat lebih tinggi dari Indonesia dengan pekerjaan yg sama. Contoh gaji tukang las di Indonesia mau yg jago sekalipun gajinya segitu2 aja. Kalau di luar negeri bisa 5x lipat. Jadi tukang kebun di Indonesia, gaji dikit, di luar negeri bisa 5x lipat. Jadi waitress di Bali VS waitress di Maldives beda. Karena mata uang juga sih. Banyak kok yg kabur itu untuk bayar hutang, atau untuk modal. Banyak yg kerja di luar negeri biar bisa bikin rumah. Kalau sudah selesai biasanya bikin warung. Penghasilan di Indonesia dengan sdm kita cuma cukup untuk kebutuhan primer. Kalau mau lebih harus ke luar negeri dulu. Kabur maksudnya nanti kembali lagi. Aku sih mendukung orang Indonesia kerja di luar negeri. Karena uangnya juga dibelanjain di dalam negeri.",1 hari yang lalu,@mithakr4112,UCeQvYBsXkZPoywaJvcHQnzg,87,23,https://yt3.ggpht.com/ytc/AIdro_lKvqat8bmp9B8eyrVV1zMTpy4Nx3j4fl9XuJ8QmeHJm8Y=s88-c-k-c0x00ffffff-no-rj,False,False,1750165707.330396,
UgyDcCW4XAyhR6_bHrB4AaABAg,Saya terharu banget...Semoga makin sukses ya Timoty..,9 jam yang lalu,@eduforall8292,UC8SAFuhXZvDuc5cnP7y9fQA,1,,https://yt3.ggpht.com/ytc/AIdro_mHZXKu0y8zePywAZdhOAqxMB3omAmQF4z5GvSeecS8BNE=s88-c-k-c0x00ffffff-no-rj,False,False,1750219707.334397,
UgzeeG7GoGbdZ4plnBx4AaABAg,Timothy Ronald cocok klo kolaborasi sama KDM Gubernur Jabar sama2 memperjuangkan pendidikan di Indonesia semoga,1 hari yang lalu,@ariadibudisetiawan6818,UCjpyiV6hezvu-PmuTJD8hsw,53,2,https://yt3.ggpht.com/ytc/AIdro_mtN8fqjJoZuZJjOk-Rbd36SzJUW0RsDnC0E3qk586u1eM=s88-c-k-c0x00ffffff-no-rj,False,False,1750165707.338402,
UgwLkTrUxPIiWom0y-94AaABAg,"Wouw akhir podcast membahas tentang  pride, Sungguh motifasi dan pelajaran yang sangat luar biasa. Saya baru membaca buku karya CARLOS P DWECK, PH.D. yang membahas tentang mindset, ternyata banyak korelasi yang tersaji di podcast om ded dengan karya beliau. Trimakasih banyak om ded atas pengalaman nya",17 jam yang lalu,@yuditadehaka8437,UCIVQpu-PDxJHQbezN4yXQ6w,3,,https://yt3.ggpht.com/ytc/AIdro_kHfhtdJbvikB0VWADZIwoxErCPJ-WZuVV4c_6lhLJv8A=s88-c-k-c0x00ffffff-no-rj,False,False,1750190907.341404,
Ugzft0COl9m2CGK9uHZ4AaABAg,"43:57 siapa anak yang tidak beruntung itu ? Semoga jalan kalian di ringankan ygy , semoga impian kalian di mudahkan which is bukan seperti bapak itu 🙌",1 hari yang lalu,@Skylovers21,UChjl4oagUp4RYMentY8EsfA,6,,https://yt3.ggpht.com/ytc/AIdro_kRdiwgGASa43GPYT-c3Z6MApteJOGOBXuLd7u6TpOt2CJm9iQ6p6u16RMmQYwe-Tke3g=s88-c-k-c0x00ffffff-no-rj,False,False,1750165707.344409,
Ugx0VryBke62oNQVsut4AaABAg,"Mantap dan puas nonton ini, senang dan merinding karena Om Dedy  dan Timothy benar benar sepaket / sama pintar nya. Jadi mudah di pahami.
Bangga dan tetaplah rendah hati.Semoga impianmu terwujud.Amin",8 jam yang lalu,@rennasitumorang3783,UCBSarydZY3V8_1X9VLgB2SA,0,,https://yt3.ggpht.com/ytc/AIdro_kQezGeSqGsFugev-MrNNp2en24ZBZ6UBrG3qP8pmvfolPlrlpLRA3rxcPyPITUKd49cg=s88-c-k-c0x00ffffff-no-rj,False,False,1750223307.347415,
UgyLbjD3fuxgLBe1qUN4AaABAg,"Bukan uang ga di bawa mati, tpi dgn uang utk beramal dan utk kebaikan di jln Tuhan, itulah sejatinya uang yg di bawa mati🙏🏿",1 hari yang lalu,@Why-dd3pk,UCW-EnHEk-FJg6B90cXH9ZjQ,6,2,https://yt3.ggpht.com/xCEC40JKwS4v1oJuO-i3t_oNaKga9F5UX7-w8tnM-glZKSnhvS7gPochPBwBOsu371skot8cmw=s88-c-k-c0x00ffffff-no-rj,False,False,1750165707.351402,
UgxauxsvpL18Y9ZT33V4AaABAg,Keren,18 jam yang lalu,@BUDAKKOCEAK,UCOBuxfntSYfWGIYLqXXQyKg,7,,https://yt3.ggpht.com/9pqRT31TZdpdpZ6v0EkcEG70FS6kMje6IY5NonrERbGBzhxKyLTSAKMFoBYI7XcFVPOodyBHrw=s88-c-k-c0x00ffffff-no-rj,False,False,1750187307.35491,
UgycsYkCf0mKHQ4AdLJ4AaABAg.AJTCrXe-cp-AJTUGI-7pm6,"Ya indonesia mang kaya..tanah subur. Laut luas. Kekayaan alam byk. Dr bahan tambang sampe emas ada semua.
Yg bikin negara gx maju dan hancur krn hama j.w..
Dimana2 kbykan merusak",1 hari yang lalu (diedit),@heronoob8590,UC0TCAZsDtnoEEcW6HQTwYyg,0,,https://yt3.ggpht.com/ytc/AIdro_mhB63Zt9zU0aUcxvMzKhVTUQ8b-r11oRnb7VEEnzQ4Jhw=s88-c-k-c0x00ffffff-no-rj,False,True,1750165707.86303,
